project_id,gse,library_id,platform_id,sample_type,donor_patient,technology_simple,tcr_vdj_flag,matrix_file,library_index
GSE254176,GSE254176,GSM8035493,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,26
GSE254176,GSE254176,GSM8035494,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,27
GSE254176,GSE254176,GSM8035495,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,28
GSE254176,GSE254176,GSM8035496,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,29
GSE254176,GSE254176,GSM8035497,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,30
GSE254176,GSE254176,GSM8035498,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,31
GSE254176,GSE254176,GSM8035499,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,32
GSE254176,GSE254176,GSM8035500,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,33
GSE254176,GSE254176,GSM8035501,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,34
GSE254176,GSE254176,GSM8035502,GPL18573,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL18573_series_matrix.txt.gz,3
GSE254176,GSE254176,GSM8035503,GPL18573,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL18573_series_matrix.txt.gz,4
GSE254176,GSE254176,GSM8035504,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,35
GSE254176,GSE254176,GSM8035505,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,36
GSE254176,GSE254176,GSM8035506,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,37
GSE254176,GSE254176,GSM8035507,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,38
GSE254176,GSE254176,GSM8035508,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,39
GSE254176,GSE254176,GSM8035509,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,40
GSE254176,GSE254176,GSM8035510,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,41
GSE254176,GSE254176,GSM8035511,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,42
GSE254176,GSE254176,GSM8035512,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,43
GSE254176,GSE254176,GSM8035513,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,44
GSE254176,GSE254176,GSM8035514,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,45
GSE254176,GSE254176,GSM8035515,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,46
GSE254176,GSE254176,GSM8035516,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,47
GSE254176,GSE254176,GSM8035517,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,48
GSE254176,GSE254176,GSM8035518,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,49
GSE254176,GSE254176,GSM8035519,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,50
GSE254176,GSE254176,GSM8035520,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,51
GSE254176,GSE254176,GSM8035521,GPL18573,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL18573_series_matrix.txt.gz,5
GSE254176,GSE254176,GSM8035522,GPL18573,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL18573_series_matrix.txt.gz,6
GSE254249,GSE254249,GSM8036530,GPL30173,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30173_series_matrix.txt.gz,1
GSE254249,GSE254249,GSM8036531,GPL30173,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30173_series_matrix.txt.gz,2
GSE254249,GSE254249,GSM8036532,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,1
GSE254249,GSE254249,GSM8036533,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,2
GSE254249,GSE254249,GSM8036534,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,3
GSE254249,GSE254249,GSM8036535,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,4
GSE254249,GSE254249,GSM8036536,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,5
GSE254249,GSE254249,GSM8036537,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,6
GSE254249,GSE254249,GSM8036538,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,7
GSE254249,GSE254249,GSM8036539,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,8
GSE254249,GSE254249,GSM8036540,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,9
GSE254249,GSE254249,GSM8036541,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,10
GSE254249,GSE254249,GSM8036542,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,11
GSE254249,GSE254249,GSM8036543,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,12
GSE254249,GSE254249,GSM8036544,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,13
GSE254249,GSE254249,GSM8036545,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,14
GSE254249,GSE254249,GSM8036546,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,15
GSE254249,GSE254249,GSM8036547,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,16
GSE254249,GSE254249,GSM8036548,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,17
GSE254249,GSE254249,GSM8036549,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,18
GSE254249,GSE254249,GSM8036550,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,19
GSE254249,GSE254249,GSM8036551,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,20
GSE254249,GSE254249,GSM8036552,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,21
GSE254249,GSE254249,GSM8036553,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,22
GSE254249,GSE254249,GSM8036554,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,23
GSE254249,GSE254249,GSM8036555,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,24
GSE254249,GSE254249,GSM8036556,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,25
GSE254249,GSE254249,GSM8036557,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,26
GSE254249,GSE254249,GSM8036558,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,27
GSE254249,GSE254249,GSM8036559,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,28
GSE254249,GSE254249,GSM8036560,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,29
GSE254249,GSE254249,GSM8036561,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,30
GSE254249,GSE254249,GSM8036562,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,31
GSE254249,GSE254249,GSM8036563,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,32
GSE254249,GSE254249,GSM8036564,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,33
GSE254249,GSE254249,GSM8036565,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,34
GSE254249,GSE254249,GSM8036566,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,35
GSE254249,GSE254249,GSM8036567,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,36
GSE254249,GSE254249,GSM8036568,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,37
GSE254249,GSE254249,GSM8036569,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,38
GSE254249,GSE254249,GSM8036570,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,39
GSE254249,GSE254249,GSM8036571,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,40
GSE254249,GSE254249,GSM8036572,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,41
GSE254249,GSE254249,GSM8036573,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,42
GSE254249,GSE254249,GSM8036574,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,43
GSE254249,GSE254249,GSM8036575,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,44
GSE254249,GSE254249,GSM8036576,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,45
GSE254249,GSE254249,GSM8036577,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,46
GSE254249,GSE254249,GSM8036578,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,47
GSE254249,GSE254249,GSM8036579,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,48
GSE254249,GSE254249,GSM8036580,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,49
GSE254249,GSE254249,GSM8036582,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,50
GSE254249,GSE254249,GSM8036583,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,51
GSE254249,GSE254249,GSM8036584,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,52
GSE254249,GSE254249,GSM8036585,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,53
GSE254249,GSE254249,GSM8036586,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,54
GSE254249,GSE254249,GSM8036587,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,55
GSE254249,GSE254249,GSM8036588,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,56
GSE254249,GSE254249,GSM8036590,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,57
GSE254249,GSE254249,GSM8036591,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,58
GSE254249,GSE254249,GSM8036592,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,59
GSE254249,GSE254249,GSM8036593,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,60
GSE254249,GSE254249,GSM8036594,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,61
GSE254249,GSE254249,GSM8036596,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,62
GSE254249,GSE254249,GSM8036597,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,63
GSE254249,GSE254249,GSM8036598,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,64
GSE254249,GSE254249,GSM8036599,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,65
GSE254249,GSE254249,GSM8036600,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,66
GSE254249,GSE254249,GSM8036601,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,67
GSE254249,GSE254249,GSM8036603,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,68
GSE254249,GSE254249,GSM8036604,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,69
GSE254249,GSE254249,GSM8036605,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,70
GSE254249,GSE254249,GSM8036606,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,71
GSE254249,GSE254249,GSM8036607,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,72
GSE254249,GSE254249,GSM8036608,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,73
GSE254249,GSE254249,GSM8036610,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,74
GSE254249,GSE254249,GSM8036611,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,75
GSE254249,GSE254249,GSM8036612,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,76
GSE254249,GSE254249,GSM8036613,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,77
GSE254249,GSE254249,GSM8036614,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,78
GSE254249,GSE254249,GSM8036616,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,79
GSE254249,GSE254249,GSM8036617,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,80
GSE254249,GSE254249,GSM8036618,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,81
GSE254249,GSE254249,GSM8036619,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,82
GSE254249,GSE254249,GSM8036620,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,83
GSE254249,GSE254249,GSM8036621,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,84
GSE254249,GSE254249,GSM8036622,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,85
GSE254249,GSE254249,GSM8036624,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,86
GSE254249,GSE254249,GSM8036625,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,87
GSE254249,GSE254249,GSM8036626,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,88
GSE254249,GSE254249,GSM8036627,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,89
GSE254249,GSE254249,GSM8036628,GPL30209,colorectum; tissue: colorectum,,10x 5',without TCR/VDJ,downloads/GSE254249/matrix/GSE254249-GPL30209_series_matrix.txt.gz,90
GSE267645,GSE267645,GSM8271506,GPL24676,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL24676_series_matrix.txt.gz,1
GSE267645,GSE267645,GSM8271507,GPL24676,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL24676_series_matrix.txt.gz,2
GSE267645,GSE267645,GSM8271508,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,1
GSE267645,GSE267645,GSM8271509,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,2
GSE267645,GSE267645,GSM8271510,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,3
GSE267645,GSE267645,GSM8271511,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,4
GSE267645,GSE267645,GSM8271512,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,5
GSE267645,GSE267645,GSM8271513,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,6
GSE267645,GSE267645,GSM8271514,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,7
GSE267645,GSE267645,GSM8271515,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,8
GSE267645,GSE267645,GSM8271516,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,9
GSE267645,GSE267645,GSM8271517,GPL28038,PBMC,,10x 5',without TCR/VDJ,downloads/GSE267645/matrix/GSE267645-GPL28038_series_matrix.txt.gz,10
